# 15 态等权光电导统计量；eta=0.065 M=600
# omega mean_Re_total mean_Im_total mean_Re_regular mean_Im_regular mean_Re_drude mean_Im_drude std_Re_total std_Im_total std_Re_regular std_Im_regular std_Re_drude std_Im_drude min_Re_total min_Im_total min_Re_regular min_Im_regular min_Re_drude min_Im_drude max_Re_total max_Im_total max_Re_regular max_Im_regular max_Re_drude max_Im_drude
0.048 -10.46524474626536 -7.845613560381868 0.08031036134306085 -0.05812671168641859 -10.54555510760843 -7.787486848695451 1.163738781853418 0.869221080213804 0.01301243059861584 0.00873717284801155 1.170489201126214 0.864361256216281 -11.66819582541244 -8.763143077273945 0.06223530192618638 -0.07183864662196454 -11.76947474984122 -8.69130443065198 -8.035383961132803 -6.05110807205501 0.1012789244287875 -0.04566648290469875 -8.116084701882821 -5.993416395236545
0.05 -10.15782374609923 -7.936106456432802 0.08038135391198686 -0.06056407180879298 -10.23820510001121 -7.875542384624009 1.129615487984338 0.8792002693949199 0.01306513454059514 0.009111410121680293 1.136375315115694 0.8741348577813042 -11.32499817368431 -8.864446760710692 0.0622530717678668 -0.0748670476179433 -11.42645362702057 -8.789579713092749 -7.79872623753812 -6.121306215070747 0.1014554533362671 -0.04757370754171446 -7.87954156410304 -6.0611858185408
0.052 -9.856321743239361 -8.012425109419546 0.08045546812958228 -0.06300334032439385 -9.936777211368943 -7.949421769095154 1.096149097260753 0.8876063855235374 0.01312028244210771 0.00948691852742802 1.102918746450145 0.8823349971601154 -10.98840195673794 -8.949933369975859 0.0622715755928407 -0.07789981342070376 -11.09004194569395 -8.872033556555156 -7.566621261040594 -6.180597176697162 0.1016399889560063 -0.04948147891842242 -7.647556215701103 -6.118044972560882
0.054 -9.561244231604304 -8.075536229156185 0.08053273206680532 -0.06544459779864824 -9.641776963671111 -8.010091631357536 1.063395715859031 0.8945467358946615 0.01317791100996598 0.009863753661995713 1.070175604838685 0.8890689640198307 -10.65897126634976 -9.020681908975156 0.06229081445223308 -0.08093713146603614 -10.76080389885357 -8.939744777509119 -7.33945804670741 -6.229725026856173 0.1018326325038066 -0.05138981916306622 -7.420517717209487 -6.164737795835573
0.056 -9.272997651866564 -8.12638340702952 0.08061317513729607 -0.06788792530312113 -9.353610827003859 -8.058495481726402 1.031400455712117 0.9001260620003778 0.01323805871127007 0.01024197169088964 1.03819100586239 0.894441481973751 -10.33715964140887 -9.077745581018487 0.06231078944019244 -0.08397919071627713 -10.43919313160078 -8.993766390302209 -7.117549375031678 -6.269416043591965 0.1020334901919131 -0.05329875043455446 -7.19873889669786 -6.201990434078155
0.058 -8.991898941746642 -8.165880399093522 0.0806968281275688 -0.07033340443653245 -9.07259576987421 -8.09554699465699 1.000198494538621 0.904445794005133 0.01330076581386171 0.01062162937197469 1.007000130999216 0.8985539630454544 -10.02332072652491 -9.122144292386361 0.06233150169409731 -0.08702618172138267 -10.12556339988317 -9.035118110664978 -6.901139142025725 -6.300373543621363 0.1022426733582573 -0.05520829492370832 -6.982463699906831 -6.230506070686095
0.06 -8.718184877100365 -8.194905979188185 0.08078372322875958 -0.07278111734591601 -8.798968600329125 -8.122124861842268 0.9698161126519996 0.9076034794838239 0.01336607442898278 0.01100278407922128 0.9766292644285051 0.9015039363955432 -9.717718697143392 -9.15485890813798 0.06235295239476089 -0.09007829668002752 -9.820178995746115 -9.064780611457952 -6.690409548303636 -6.323273921208965 0.1024602986027235 -0.05711847485450097 -6.771874379372901 -6.250960965574984
0.062 -8.45202104924082 -8.214300169598316 0.08087389407004997 -0.07523114674794702 -8.53289494331087 -8.139069022850366 0.9402716893947958 0.9096923650581644 0.0134340285562217 0.01138549382663391 0.9470967894600386 0.9033846299464984 -9.420538278671469 -9.176827045336751 0.06237514276671327 -0.09313572950078211 -9.523224766602224 -9.083691315835969 -6.485488008201446 -6.33876374722691 0.1026864879307564 -0.0590293124852494 -6.567098403593127 -6.264001554196521
0.064 -8.19351036701457 -8.224861661137703 0.0809673757537752 -0.07768357595040923 -8.274477742768346 -8.147178085187294 0.9115766468244025 0.9108011100517939 0.01350467413088534 0.01176981729227377 0.9184141322140429 0.9042846840261345 -9.131894235195205 -9.188940193746047 0.06239807407837122 -0.09619867586329746 -9.234815604099669 -9.09274151788275 -6.286453693137172 -6.34745778362222 0.102921368904465 -0.06094083010993152 -6.368215000431792 -6.27024246196361
0.066 -7.942701008669664 -8.227346244182884 0.08106420489232206 -0.08013848887379001 -8.023765213561987 -8.147207755309093 0.8837363323301161 0.9110136123545078 0.01357805907382563 0.01215581384246027 0.8905866442317971 0.9042879772199784 -8.851840244125432 -9.192041964805364 0.06242174764234497 -0.09926733327939796 -8.955005318927089 -9.092774631525966 -6.093343651517963 -6.349937775932964 0.1031650748016563 -0.06285305005937303 -6.175261277076441 -6.270265296723771
